index,datum_tenaamstelling,Alcohol,Benzine,CNG,Diesel,Elektriciteit,LNG,LPG,Waterstof,cum_Elektriciteit,cum_Benzine,cum_Diesel,cum_LPG,cum_CNG,cum_LNG,cum_Waterstof,cum_Alcohol
4037,1986-01-16,0,7,0,0,0,0,0,0,1,14117,413,358,0,0,0,0
4038,1986-01-17,0,8,0,1,0,0,1,0,1,14125,414,359,0,0,0,0
4039,1986-01-18,0,8,0,0,0,0,0,0,1,14133,414,359,0,0,0,0
4040,1986-01-20,0,6,0,1,0,0,1,0,1,14139,415,360,0,0,0,0
4041,1986-01-21,0,4,0,0,0,0,0,0,1,14143,415,360,0,0,0,0
4042,1986-01-22,0,7,0,0,0,0,1,0,1,14150,415,361,0,0,0,0
4043,1986-01-23,0,7,0,0,0,0,1,0,1,14157,415,362,0,0,0,0
4044,1986-01-24,0,6,0,0,0,0,1,0,1,14163,415,363,0,0,0,0
4045,1986-01-25,0,6,0,1,0,0,0,0,1,14169,416,363,0,0,0,0
4046,1986-01-27,0,6,0,0,0,0,1,0,1,14175,416,364,0,0,0,0
4047,1986-01-28,0,9,0,0,0,0,1,0,1,14184,416,365,0,0,0,0
4048,1986-01-29,0,11,0,0,0,0,0,0,1,14195,416,365,0,0,0,0
4049,1986-01-30,0,10,0,0,0,0,1,0,1,14205,416,366,0,0,0,0
4050,1986-01-31,0,15,0,0,0,0,0,0,1,14220,416,366,0,0,0,0
4051,1986-02-01,0,3,0,0,0,0,0,0,1,14223,416,366,0,0,0,0
4052,1986-02-03,0,5,0,0,0,0,0,0,1,14228,416,366,0,0,0,0
4053,1986-02-04,0,8,0,0,0,0,0,0,1,14236,416,366,0,0,0,0
4054,1986-02-05,0,7,0,0,0,0,1,0,1,14243,416,367,0,0,0,0
4055,1986-02-06,0,8,0,0,0,0,0,0,1,14251,416,367,0,0,0,0
4056,1986-02-07,0,4,0,0,0,0,0,0,1,14255,416,367,0,0,0,0
4057,1986-02-08,0,1,0,0,0,0,0,0,1,14256,416,367,0,0,0,0
4058,1986-02-10,0,4,0,0,0,0,0,0,1,14260,416,367,0,0,0,0
4059,1986-02-11,0,3,0,0,0,0,0,0,1,14263,416,367,0,0,0,0
4060,1986-02-12,0,4,0,0,0,0,0,0,1,14267,416,367,0,0,0,0
4061,1986-02-13,0,7,0,2,0,0,0,0,1,14274,418,367,0,0,0,0
4062,1986-02-14,0,7,0,0,0,0,1,0,1,14281,418,368,0,0,0,0
4063,1986-02-15,0,2,0,0,0,0,0,0,1,14283,418,368,0,0,0,0
4064,1986-02-17,0,5,0,0,0,0,0,0,1,14288,418,368,0,0,0,0
4065,1986-02-18,0,7,0,1,0,0,1,0,1,14295,419,369,0,0,0,0
4066,1986-02-19,0,4,0,0,0,0,0,0,1,14299,419,369,0,0,0,0
4067,1986-02-20,0,5,0,0,0,0,0,0,1,14304,419,369,0,0,0,0
4068,1986-02-21,0,8,0,1,0,0,1,0,1,14312,420,370,0,0,0,0
4069,1986-02-22,0,6,0,0,0,0,0,0,1,14318,420,370,0,0,0,0
4070,1986-02-24,0,8,0,0,0,0,1,0,1,14326,420,371,0,0,0,0
4071,1986-02-25,0,3,0,0,0,0,0,0,1,14329,420,371,0,0,0,0
4072,1986-02-26,0,0,0,1,0,0,0,0,1,14329,421,371,0,0,0,0
4073,1986-02-27,0,3,0,0,0,0,1,0,1,14332,421,372,0,0,0,0
4074,1986-02-28,0,6,0,1,0,0,0,0,1,14338,422,372,0,0,0,0
4075,1986-03-01,0,2,0,0,0,0,0,0,1,14340,422,372,0,0,0,0
4076,1986-03-03,0,4,0,1,0,0,0,0,1,14344,423,372,0,0,0,0
4077,1986-03-04,0,8,0,1,0,0,0,0,1,14352,424,372,0,0,0,0
4078,1986-03-05,0,4,0,0,0,0,0,0,1,14356,424,372,0,0,0,0
4079,1986-03-06,0,4,0,1,0,0,0,0,1,14360,425,372,0,0,0,0
4080,1986-03-07,0,7,0,1,0,0,0,0,1,14367,426,372,0,0,0,0
4081,1986-03-08,0,8,0,0,0,0,0,0,1,14375,426,372,0,0,0,0
4082,1986-03-09,0,1,0,0,0,0,0,0,1,14376,426,372,0,0,0,0
4083,1986-03-10,0,6,0,0,0,0,0,0,1,14382,426,372,0,0,0,0
4084,1986-03-11,0,7,0,1,0,0,0,0,1,14389,427,372,0,0,0,0
4085,1986-03-12,0,6,0,0,0,0,2,0,1,14395,427,374,0,0,0,0
4086,1986-03-13,0,1,0,0,0,0,0,0,1,14396,427,374,0,0,0,0
4087,1986-03-14,0,11,0,1,0,0,0,0,1,14407,428,374,0,0,0,0
4088,1986-03-15,0,3,0,0,0,0,0,0,1,14410,428,374,0,0,0,0
4089,1986-03-17,0,10,0,1,0,0,0,0,1,14420,429,374,0,0,0,0
4090,1986-03-18,0,12,0,0,0,0,1,0,1,14432,429,375,0,0,0,0
4091,1986-03-19,0,7,0,1,0,0,0,0,1,14439,430,375,0,0,0,0
4092,1986-03-20,0,6,0,0,0,0,0,0,1,14445,430,375,0,0,0,0
4093,1986-03-21,0,13,0,0,0,0,1,0,1,14458,430,376,0,0,0,0
4094,1986-03-22,0,5,0,0,0,0,0,0,1,14463,430,376,0,0,0,0
4095,1986-03-24,0,8,0,1,0,0,0,0,1,14471,431,376,0,0,0,0
4096,1986-03-25,0,8,0,1,0,0,1,0,1,14479,432,377,0,0,0,0
4097,1986-03-26,0,9,0,0,0,0,0,0,1,14488,432,377,0,0,0,0
4098,1986-03-27,0,9,0,0,0,0,0,0,1,14497,432,377,0,0,0,0
4099,1986-03-28,0,7,0,2,0,0,0,0,1,14504,434,377,0,0,0,0
4100,1986-03-29,0,4,0,0,0,0,0,0,1,14508,434,377,0,0,0,0
4101,1986-04-01,0,11,0,0,0,0,1,0,1,14519,434,378,0,0,0,0
4102,1986-04-02,0,10,0,1,0,0,0,0,1,14529,435,378,0,0,0,0
4103,1986-04-03,0,10,0,0,0,0,2,0,1,14539,435,380,0,0,0,0
4104,1986-04-04,0,9,0,0,0,0,1,0,1,14548,435,381,0,0,0,0
4105,1986-04-05,0,7,0,0,0,0,0,0,1,14555,435,381,0,0,0,0
4106,1986-04-07,0,5,0,4,0,0,0,0,1,14560,439,381,0,0,0,0
4107,1986-04-08,0,5,0,1,0,0,0,0,1,14565,440,381,0,0,0,0
4108,1986-04-09,0,9,0,1,0,0,0,0,1,14574,441,381,0,0,0,0
4109,1986-04-10,0,10,0,0,0,0,1,0,1,14584,441,382,0,0,0,0
4110,1986-04-11,0,11,0,1,0,0,1,0,1,14595,442,383,0,0,0,0
4111,1986-04-12,0,4,0,0,0,0,1,0,1,14599,442,384,0,0,0,0
4112,1986-04-13,0,1,0,0,0,0,0,0,1,14600,442,384,0,0,0,0
4113,1986-04-14,0,11,0,1,0,0,0,0,1,14611,443,384,0,0,0,0
4114,1986-04-15,0,9,0,1,0,0,0,0,1,14620,444,384,0,0,0,0
4115,1986-04-16,0,6,0,2,0,0,0,0,1,14626,446,384,0,0,0,0
4116,1986-04-17,0,11,0,0,0,0,0,0,1,14637,446,384,0,0,0,0
4117,1986-04-18,0,11,0,1,0,0,0,0,1,14648,447,384,0,0,0,0
4118,1986-04-19,0,7,0,0,0,0,0,0,1,14655,447,384,0,0,0,0
4119,1986-04-21,0,7,0,0,0,0,0,0,1,14662,447,384,0,0,0,0
4120,1986-04-22,0,7,0,1,0,0,0,0,1,14669,448,384,0,0,0,0
4121,1986-04-23,0,7,0,1,0,0,0,0,1,14676,449,384,0,0,0,0
4122,1986-04-24,0,9,0,0,0,0,0,0,1,14685,449,384,0,0,0,0
4123,1986-04-25,0,10,0,2,0,0,1,0,1,14695,451,385,0,0,0,0
4124,1986-04-26,0,4,0,0,0,0,0,0,1,14699,451,385,0,0,0,0
4125,1986-04-28,0,7,0,4,0,0,0,0,1,14706,455,385,0,0,0,0
4126,1986-04-29,0,14,0,1,0,0,0,0,1,14720,456,385,0,0,0,0
4127,1986-05-01,0,11,0,0,0,0,1,0,1,14731,456,386,0,0,0,0
4128,1986-05-02,0,14,0,1,0,0,0,0,1,14745,457,386,0,0,0,0
4129,1986-05-03,0,7,0,0,0,0,0,0,1,14752,457,386,0,0,0,0
4130,1986-05-05,0,7,0,0,0,0,0,0,1,14759,457,386,0,0,0,0
4131,1986-05-06,0,9,0,0,0,0,0,0,1,14768,457,386,0,0,0,0
4132,1986-05-07,0,10,0,0,0,0,0,0,1,14778,457,386,0,0,0,0
4133,1986-05-09,0,14,0,0,0,0,0,0,1,14792,457,386,0,0,0,0
4134,1986-05-10,0,5,0,0,0,0,0,0,1,14797,457,386,0,0,0,0
4135,1986-05-12,0,5,0,1,0,0,0,0,1,14802,458,386,0,0,0,0
4136,1986-05-13,0,9,0,0,0,0,0,0,1,14811,458,386,0,0,0,0
4137,1986-05-14,0,9,0,0,0,0,0,0,1,14820,458,386,0,0,0,0
4138,1986-05-15,0,6,0,0,0,0,0,0,1,14826,458,386,0,0,0,0
4139,1986-05-16,0,9,0,1,0,0,0,0,1,14835,459,386,0,0,0,0
4140,1986-05-17,0,5,0,0,0,0,0,0,1,14840,459,386,0,0,0,0
4141,1986-05-20,0,4,0,0,0,0,0,0,1,14844,459,386,0,0,0,0
4142,1986-05-21,0,9,0,0,0,0,0,0,1,14853,459,386,0,0,0,0
4143,1986-05-22,0,7,0,0,0,0,0,0,1,14860,459,386,0,0,0,0
4144,1986-05-23,0,11,0,0,0,0,1,0,1,14871,459,387,0,0,0,0
4145,1986-05-24,0,6,0,0,0,0,0,0,1,14877,459,387,0,0,0,0
4146,1986-05-26,0,16,0,0,0,0,1,0,1,14893,459,388,0,0,0,0
4147,1986-05-27,0,9,0,0,0,0,0,0,1,14902,459,388,0,0,0,0
4148,1986-05-28,0,8,0,0,0,0,0,0,1,14910,459,388,0,0,0,0
4149,1986-05-29,0,6,0,0,0,0,1,0,1,14916,459,389,0,0,0,0
4150,1986-05-30,0,17,0,1,0,0,1,0,1,14933,460,390,0,0,0,0
4151,1986-05-31,0,5,0,0,0,0,0,0,1,14938,460,390,0,0,0,0
4152,1986-06-02,0,14,0,0,0,0,0,0,1,14952,460,390,0,0,0,0
4153,1986-06-03,0,4,0,0,0,0,0,0,1,14956,460,390,0,0,0,0
4154,1986-06-04,0,11,0,1,0,0,0,0,1,14967,461,390,0,0,0,0
4155,1986-06-05,0,6,0,1,0,0,0,0,1,14973,462,390,0,0,0,0
4156,1986-06-06,0,14,0,0,0,0,1,0,1,14987,462,391,0,0,0,0
4157,1986-06-07,0,7,0,0,0,0,0,0,1,14994,462,391,0,0,0,0
4158,1986-06-09,0,7,0,0,0,0,0,0,1,15001,462,391,0,0,0,0
4159,1986-06-10,0,6,0,0,0,0,0,0,1,15007,462,391,0,0,0,0
4160,1986-06-11,0,15,0,0,0,0,1,0,1,15022,462,392,0,0,0,0
4161,1986-06-12,0,2,0,0,0,0,0,0,1,15024,462,392,0,0,0,0
4162,1986-06-13,0,16,0,1,0,0,1,0,1,15040,463,393,0,0,0,0
4163,1986-06-14,0,5,0,1,0,0,0,0,1,15045,464,393,0,0,0,0
4164,1986-06-16,0,17,0,0,0,0,2,0,1,15062,464,395,0,0,0,0
4165,1986-06-17,0,11,0,0,0,0,0,0,1,15073,464,395,0,0,0,0
4166,1986-06-18,0,13,0,1,0,0,0,0,1,15086,465,395,0,0,0,0
4167,1986-06-19,0,9,0,1,0,0,2,0,1,15095,466,397,0,0,0,0
4168,1986-06-20,0,10,0,0,0,0,0,0,1,15105,466,397,0,0,0,0
4169,1986-06-21,0,9,0,0,0,0,0,0,1,15114,466,397,0,0,0,0
4170,1986-06-23,0,7,0,1,0,0,0,0,1,15121,467,397,0,0,0,0
4171,1986-06-24,0,11,0,0,0,0,0,0,1,15132,467,397,0,0,0,0
4172,1986-06-25,0,13,0,0,0,0,0,0,1,15145,467,397,0,0,0,0
4173,1986-06-26,0,9,0,0,0,0,0,0,1,15154,467,397,0,0,0,0
4174,1986-06-27,0,18,0,2,0,0,1,0,1,15172,469,398,0,0,0,0
4175,1986-06-28,0,4,0,0,0,0,0,0,1,15176,469,398,0,0,0,0
4176,1986-06-30,0,7,0,0,0,0,0,0,1,15183,469,398,0,0,0,0
4177,1986-07-01,0,9,0,0,0,0,0,0,1,15192,469,398,0,0,0,0
4178,1986-07-02,0,15,0,0,0,0,1,0,1,15207,469,399,0,0,0,0
4179,1986-07-03,0,13,0,0,0,0,0,0,1,15220,469,399,0,0,0,0
4180,1986-07-04,0,9,0,0,0,0,0,0,1,15229,469,399,0,0,0,0
4181,1986-07-05,0,4,0,0,0,0,0,0,1,15233,469,399,0,0,0,0
4182,1986-07-07,0,7,0,0,0,0,1,0,1,15240,469,400,0,0,0,0
4183,1986-07-08,0,8,0,0,0,0,1,0,1,15248,469,401,0,0,0,0
4184,1986-07-09,0,12,0,0,0,0,0,0,1,15260,469,401,0,0,0,0
4185,1986-07-10,0,6,0,0,0,0,0,0,1,15266,469,401,0,0,0,0
4186,1986-07-11,0,12,0,1,0,0,0,0,1,15278,470,401,0,0,0,0
4187,1986-07-12,0,7,0,0,0,0,2,0,1,15285,470,403,0,0,0,0
4188,1986-07-14,0,8,0,0,0,0,0,0,1,15293,470,403,0,0,0,0
4189,1986-07-15,0,8,0,2,0,0,0,0,1,15301,472,403,0,0,0,0
4190,1986-07-16,0,7,0,1,0,0,0,0,1,15308,473,403,0,0,0,0
4191,1986-07-17,0,4,0,0,0,0,0,0,1,15312,473,403,0,0,0,0
4192,1986-07-18,0,13,0,0,0,0,0,0,1,15325,473,403,0,0,0,0
4193,1986-07-19,0,2,0,0,0,0,0,0,1,15327,473,403,0,0,0,0
4194,1986-07-21,0,9,0,0,0,0,0,0,1,15336,473,403,0,0,0,0
4195,1986-07-22,0,11,0,0,0,0,1,0,1,15347,473,404,0,0,0,0
4196,1986-07-23,0,5,0,1,0,0,0,0,1,15352,474,404,0,0,0,0
4197,1986-07-24,0,9,0,2,0,0,2,0,1,15361,476,406,0,0,0,0
4198,1986-07-25,0,13,0,0,0,0,0,0,1,15374,476,406,0,0,0,0
4199,1986-07-26,0,5,0,0,0,0,0,0,1,15379,476,406,0,0,0,0
4200,1986-07-28,0,9,0,0,0,0,0,0,1,15388,476,406,0,0,0,0
4201,1986-07-29,0,6,0,0,0,0,0,0,1,15394,476,406,0,0,0,0
4202,1986-07-30,0,10,0,1,0,0,0,0,1,15404,477,406,0,0,0,0
4203,1986-07-31,0,9,0,0,0,0,0,0,1,15413,477,406,0,0,0,0
4204,1986-08-01,0,16,0,1,0,0,0,0,1,15429,478,406,0,0,0,0
4205,1986-08-02,0,3,0,0,0,0,0,0,1,15432,478,406,0,0,0,0
4206,1986-08-04,0,20,0,0,0,0,0,0,1,15452,478,406,0,0,0,0
4207,1986-08-05,0,2,0,0,0,0,0,0,1,15454,478,406,0,0,0,0
4208,1986-08-06,0,7,0,1,0,0,0,0,1,15461,479,406,0,0,0,0
4209,1986-08-07,0,10,0,2,0,0,2,0,1,15471,481,408,0,0,0,0
4210,1986-08-08,0,11,0,0,0,0,0,0,1,15482,481,408,0,0,0,0
4211,1986-08-09,0,5,0,0,0,0,0,0,1,15487,481,408,0,0,0,0
4212,1986-08-11,0,7,0,0,0,0,0,0,1,15494,481,408,0,0,0,0
4213,1986-08-12,0,9,0,0,0,0,0,0,1,15503,481,408,0,0,0,0
4214,1986-08-13,0,6,0,0,0,0,1,0,1,15509,481,409,0,0,0,0
4215,1986-08-14,0,8,0,1,0,0,0,0,1,15517,482,409,0,0,0,0
4216,1986-08-15,0,9,0,2,0,0,0,0,1,15526,484,409,0,0,0,0
4217,1986-08-16,0,3,0,0,0,0,0,0,1,15529,484,409,0,0,0,0
4218,1986-08-18,0,11,0,0,0,0,0,0,1,15540,484,409,0,0,0,0
4219,1986-08-19,0,2,0,0,0,0,0,0,1,15542,484,409,0,0,0,0
4220,1986-08-20,0,2,0,1,0,0,0,0,1,15544,485,409,0,0,0,0
4221,1986-08-21,0,8,0,0,0,0,1,0,1,15552,485,410,0,0,0,0
4222,1986-08-22,0,10,0,0,0,0,0,0,1,15562,485,410,0,0,0,0
4223,1986-08-23,0,4,0,0,0,0,0,0,1,15566,485,410,0,0,0,0
4224,1986-08-25,0,13,0,0,0,0,0,0,1,15579,485,410,0,0,0,0
4225,1986-08-26,0,5,0,2,0,0,0,0,1,15584,487,410,0,0,0,0
4226,1986-08-27,0,5,0,0,0,0,0,0,1,15589,487,410,0,0,0,0
4227,1986-08-28,0,5,0,3,0,0,1,0,1,15594,490,411,0,0,0,0
4228,1986-08-29,0,9,0,0,0,0,0,0,1,15603,490,411,0,0,0,0
4229,1986-08-30,0,2,0,0,0,0,0,0,1,15605,490,411,0,0,0,0
4230,1986-09-01,0,12,0,1,0,0,0,0,1,15617,491,411,0,0,0,0
4231,1986-09-02,0,6,0,0,0,0,0,0,1,15623,491,411,0,0,0,0
4232,1986-09-03,0,5,0,0,0,0,0,0,1,15628,491,411,0,0,0,0
4233,1986-09-04,0,11,0,1,0,0,0,0,1,15639,492,411,0,0,0,0
4234,1986-09-05,0,9,0,0,0,0,0,0,1,15648,492,411,0,0,0,0
4235,1986-09-06,0,2,0,0,0,0,0,0,1,15650,492,411,0,0,0,0
4236,1986-09-08,0,9,0,0,0,0,0,0,1,15659,492,411,0,0,0,0
4237,1986-09-09,0,10,0,2,0,0,0,0,1,15669,494,411,0,0,0,0
4238,1986-09-10,0,2,0,2,0,0,0,0,1,15671,496,411,0,0,0,0
4239,1986-09-11,0,5,0,0,0,0,0,0,1,15676,496,411,0,0,0,0
4240,1986-09-12,0,8,0,2,0,0,0,0,1,15684,498,411,0,0,0,0
4241,1986-09-13,0,1,0,0,0,0,0,0,1,15685,498,411,0,0,0,0
4242,1986-09-15,0,11,0,0,0,0,2,0,1,15696,498,413,0,0,0,0
4243,1986-09-16,0,8,0,0,0,0,0,0,1,15704,498,413,0,0,0,0
4244,1986-09-17,0,5,0,1,0,0,0,0,1,15709,499,413,0,0,0,0
4245,1986-09-18,0,11,0,1,0,0,0,0,1,15720,500,413,0,0,0,0
4246,1986-09-19,0,7,0,0,0,0,1,0,1,15727,500,414,0,0,0,0
4247,1986-09-20,0,5,0,0,0,0,0,0,1,15732,500,414,0,0,0,0
4248,1986-09-22,0,1,0,1,0,0,0,0,1,15733,501,414,0,0,0,0
4249,1986-09-23,0,4,0,0,0,0,0,0,1,15737,501,414,0,0,0,0
4250,1986-09-24,0,7,0,0,0,0,0,0,1,15744,501,414,0,0,0,0
4251,1986-09-25,0,6,0,0,0,0,0,0,1,15750,501,414,0,0,0,0
4252,1986-09-26,0,10,0,0,0,0,0,0,1,15760,501,414,0,0,0,0
4253,1986-09-27,0,1,0,0,0,0,0,0,1,15761,501,414,0,0,0,0
4254,1986-09-29,0,8,0,1,0,0,1,0,1,15769,502,415,0,0,0,0
4255,1986-09-30,0,9,0,2,0,0,0,0,1,15778,504,415,0,0,0,0
4256,1986-10-01,0,3,0,1,0,0,0,0,1,15781,505,415,0,0,0,0
4257,1986-10-02,0,9,0,1,0,0,1,0,1,15790,506,416,0,0,0,0
4258,1986-10-03,0,10,0,1,0,0,0,0,1,15800,507,416,0,0,0,0
4259,1986-10-04,0,5,0,0,0,0,0,0,1,15805,507,416,0,0,0,0
4260,1986-10-06,0,7,0,0,0,0,0,0,1,15812,507,416,0,0,0,0
4261,1986-10-07,0,8,0,0,0,0,0,0,1,15820,507,416,0,0,0,0
4262,1986-10-08,0,4,0,0,0,0,0,0,1,15824,507,416,0,0,0,0
4263,1986-10-09,0,5,0,2,0,0,0,0,1,15829,509,416,0,0,0,0
4264,1986-10-10,0,3,0,1,0,0,1,0,1,15832,510,417,0,0,0,0
4265,1986-10-11,0,2,0,1,0,0,0,0,1,15834,511,417,0,0,0,0
4266,1986-10-13,0,11,0,1,0,0,1,0,1,15845,512,418,0,0,0,0
4267,1986-10-14,0,9,0,1,0,0,2,0,1,15854,513,420,0,0,0,0
4268,1986-10-15,0,6,0,0,0,0,0,0,1,15860,513,420,0,0,0,0
4269,1986-10-16,0,8,0,0,0,0,2,0,1,15868,513,422,0,0,0,0
4270,1986-10-17,0,5,0,1,0,0,0,0,1,15873,514,422,0,0,0,0
4271,1986-10-18,0,2,0,0,0,0,0,0,1,15875,514,422,0,0,0,0
4272,1986-10-20,0,8,0,0,0,0,0,0,1,15883,514,422,0,0,0,0
4273,1986-10-21,0,3,0,0,0,0,0,0,1,15886,514,422,0,0,0,0
4274,1986-10-22,0,6,0,1,0,0,0,0,1,15892,515,422,0,0,0,0
4275,1986-10-23,0,6,0,1,0,0,0,0,1,15898,516,422,0,0,0,0
4276,1986-10-24,0,8,0,1,0,0,0,0,1,15906,517,422,0,0,0,0
4277,1986-10-25,0,4,0,0,0,0,0,0,1,15910,517,422,0,0,0,0
4278,1986-10-27,0,12,0,1,0,0,0,0,1,15922,518,422,0,0,0,0
4279,1986-10-28,0,5,0,1,0,0,0,0,1,15927,519,422,0,0,0,0
4280,1986-10-29,0,4,0,1,0,0,0,0,1,15931,520,422,0,0,0,0
4281,1986-10-30,0,7,0,0,0,0,2,0,1,15938,520,424,0,0,0,0
4282,1986-10-31,0,11,0,0,0,0,0,0,1,15949,520,424,0,0,0,0
4283,1986-11-01,0,2,0,0,0,0,0,0,1,15951,520,424,0,0,0,0
4284,1986-11-03,0,8,0,1,0,0,2,0,1,15959,521,426,0,0,0,0
4285,1986-11-04,0,5,0,1,0,0,0,0,1,15964,522,426,0,0,0,0
4286,1986-11-05,0,8,0,0,0,0,1,0,1,15972,522,427,0,0,0,0
4287,1986-11-06,0,4,0,1,0,0,0,0,1,15976,523,427,0,0,0,0
4288,1986-11-07,0,8,0,0,0,0,0,0,1,15984,523,427,0,0,0,0
4289,1986-11-08,0,3,0,0,0,0,0,0,1,15987,523,427,0,0,0,0
4290,1986-11-10,0,8,0,0,0,0,0,0,1,15995,523,427,0,0,0,0
4291,1986-11-11,0,3,0,1,0,0,2,0,1,15998,524,429,0,0,0,0
4292,1986-11-12,0,8,0,0,0,0,0,0,1,16006,524,429,0,0,0,0
4293,1986-11-13,0,9,0,0,0,0,0,0,1,16015,524,429,0,0,0,0
4294,1986-11-14,0,7,0,1,0,0,0,0,1,16022,525,429,0,0,0,0
4295,1986-11-15,0,3,0,0,0,0,0,0,1,16025,525,429,0,0,0,0
4296,1986-11-17,0,8,0,2,0,0,0,0,1,16033,527,429,0,0,0,0
4297,1986-11-18,0,4,0,0,0,0,0,0,1,16037,527,429,0,0,0,0
4298,1986-11-19,0,6,0,0,0,0,2,0,1,16043,527,431,0,0,0,0
4299,1986-11-20,0,8,0,0,0,0,0,0,1,16051,527,431,0,0,0,0
4300,1986-11-21,0,10,0,1,0,0,0,0,1,16061,528,431,0,0,0,0
4301,1986-11-22,0,3,0,0,0,0,0,0,1,16064,528,431,0,0,0,0
4302,1986-11-24,0,8,0,0,0,0,1,0,1,16072,528,432,0,0,0,0
4303,1986-11-25,0,4,0,1,0,0,0,0,1,16076,529,432,0,0,0,0
4304,1986-11-26,0,4,0,0,0,0,0,0,1,16080,529,432,0,0,0,0
4305,1986-11-27,0,9,0,0,0,0,0,0,1,16089,529,432,0,0,0,0
4306,1986-11-28,0,12,0,0,0,0,0,0,1,16101,529,432,0,0,0,0
4307,1986-11-29,0,4,0,0,0,0,0,0,1,16105,529,432,0,0,0,0
4308,1986-12-01,0,6,0,0,0,0,0,0,1,16111,529,432,0,0,0,0
4309,1986-12-02,0,10,0,0,0,0,0,0,1,16121,529,432,0,0,0,0
4310,1986-12-03,0,4,0,1,0,0,0,0,1,16125,530,432,0,0,0,0
4311,1986-12-04,0,3,0,1,0,0,1,0,1,16128,531,433,0,0,0,0
4312,1986-12-05,0,4,0,0,0,0,0,0,1,16132,531,433,0,0,0,0
4313,1986-12-06,0,4,0,0,0,0,1,0,1,16136,531,434,0,0,0,0
4314,1986-12-08,0,2,0,2,0,0,0,0,1,16138,533,434,0,0,0,0
4315,1986-12-09,0,7,0,0,0,0,0,0,1,16145,533,434,0,0,0,0
4316,1986-12-10,0,1,0,2,0,0,0,0,1,16146,535,434,0,0,0,0
4317,1986-12-11,0,6,0,0,0,0,1,0,1,16152,535,435,0,0,0,0
4318,1986-12-12,0,7,0,0,0,0,0,0,1,16159,535,435,0,0,0,0
4319,1986-12-13,0,3,0,0,0,0,0,0,1,16162,535,435,0,0,0,0
4320,1986-12-15,0,10,0,2,0,0,0,0,1,16172,537,435,0,0,0,0
4321,1986-12-16,0,7,0,1,0,0,1,0,1,16179,538,436,0,0,0,0
4322,1986-12-17,0,9,0,0,0,0,0,0,1,16188,538,436,0,0,0,0
4323,1986-12-18,0,5,0,0,0,0,1,0,1,16193,538,437,0,0,0,0
4324,1986-12-19,0,4,0,1,0,0,0,0,1,16197,539,437,0,0,0,0
4325,1986-12-20,0,2,0,0,0,0,1,0,1,16199,539,438,0,0,0,0
4326,1986-12-22,0,4,0,1,0,0,0,0,1,16203,540,438,0,0,0,0
4327,1986-12-23,0,6,0,0,0,0,0,0,1,16209,540,438,0,0,0,0
4328,1986-12-24,0,5,0,0,0,0,0,0,1,16214,540,438,0,0,0,0
4329,1986-12-27,0,2,0,1,0,0,0,0,1,16216,541,438,0,0,0,0
4330,1986-12-29,0,9,0,0,0,0,1,0,1,16225,541,439,0,0,0,0
4331,1986-12-30,0,8,0,1,0,0,0,0,1,16233,542,439,0,0,0,0
4332,1986-12-31,0,2,0,0,0,0,0,0,1,16235,542,439,0,0,0,0
4333,1987-01-02,0,8,0,1,0,0,0,0,1,16243,543,439,0,0,0,0
4334,1987-01-03,0,1,0,0,0,0,0,0,1,16244,543,439,0,0,0,0
4335,1987-01-05,0,5,0,3,0,0,0,0,1,16249,546,439,0,0,0,0
4336,1987-01-06,0,4,0,1,0,0,0,0,1,16253,547,439,0,0,0,0
4337,1987-01-07,0,5,0,1,0,0,0,0,1,16258,548,439,0,0,0,0
4338,1987-01-08,0,4,0,0,0,0,0,0,1,16262,548,439,0,0,0,0
4339,1987-01-09,0,6,0,0,0,0,0,0,1,16268,548,439,0,0,0,0
4340,1987-01-10,0,3,0,0,0,0,0,0,1,16271,548,439,0,0,0,0
4341,1987-01-12,0,6,0,0,0,0,0,0,1,16277,548,439,0,0,0,0
4342,1987-01-13,0,3,0,0,0,0,0,0,1,16280,548,439,0,0,0,0
4343,1987-01-14,0,9,0,0,0,0,0,0,1,16289,548,439,0,0,0,0
4344,1987-01-15,0,9,0,0,0,0,0,0,1,16298,548,439,0,0,0,0
4345,1987-01-16,0,1,0,1,0,0,0,0,1,16299,549,439,0,0,0,0
4346,1987-01-19,0,6,0,0,0,0,0,0,1,16305,549,439,0,0,0,0
4347,1987-01-20,0,2,0,1,0,0,0,0,1,16307,550,439,0,0,0,0
4348,1987-01-21,0,5,0,0,0,0,1,0,1,16312,550,440,0,0,0,0
4349,1987-01-22,0,9,0,0,0,0,0,0,1,16321,550,440,0,0,0,0
4350,1987-01-23,0,5,0,1,0,0,0,0,1,16326,551,440,0,0,0,0
4351,1987-01-24,0,2,0,1,0,0,0,0,1,16328,552,440,0,0,0,0
4352,1987-01-26,0,10,0,1,0,0,1,0,1,16338,553,441,0,0,0,0
4353,1987-01-27,0,5,0,0,0,0,0,0,1,16343,553,441,0,0,0,0
4354,1987-01-28,0,7,0,1,0,0,1,0,1,16350,554,442,0,0,0,0
4355,1987-01-29,0,9,0,0,0,0,1,0,1,16359,554,443,0,0,0,0
4356,1987-01-30,0,9,0,1,0,0,0,0,1,16368,555,443,0,0,0,0
4357,1987-01-31,0,1,0,1,0,0,0,0,1,16369,556,443,0,0,0,0
4358,1987-02-02,0,7,0,0,0,0,0,0,1,16376,556,443,0,0,0,0
